encoder,spec,budget,seed,local_epochs,round,target,test_acc,test_f1_macro,val_acc,val_f1_macro,uplink_mb,downlink_mb
rnn,device:RealWorld_thigh+MotionSense:10+10,192,3,5,1,RealWorld_thigh,0.2743055555555556,0.14010563481406568,0.27511160714285715,0.14294535739977404,13.044891357421875,13.044891357421875
rnn,device:RealWorld_thigh+MotionSense:10+10,192,3,5,1,MotionSense,0.283203125,0.1639136041263701,0.2838541666666667,0.16022909863681126,13.044891357421875,13.044891357421875
rnn,device:RealWorld_thigh+MotionSense:10+10,192,3,5,2,RealWorld_thigh,0.3138888888888889,0.1916852735642395,0.3125,0.1852221118573786,13.044891357421875,13.044891357421875
rnn,device:RealWorld_thigh+MotionSense:10+10,192,3,5,2,MotionSense,0.33984375,0.23022682160830196,0.3333333333333333,0.2130940791937405,13.044891357421875,13.044891357421875
rnn,device:RealWorld_thigh+MotionSense:10+10,192,3,5,3,RealWorld_thigh,0.34305555555555556,0.2394612157497827,0.3197544642857143,0.20494075086973917,13.044891357421875,13.044891357421875
rnn,device:RealWorld_thigh+MotionSense:10+10,192,3,5,3,MotionSense,0.39453125,0.29762329393027515,0.4010416666666667,0.29033790005304594,13.044891357421875,13.044891357421875
rnn,device:RealWorld_thigh+MotionSense:10+10,192,3,5,4,RealWorld_thigh,0.3614583333333333,0.2661058708439618,0.34095982142857145,0.24164362520221916,13.044891357421875,13.044891357421875
rnn,device:RealWorld_thigh+MotionSense:10+10,192,3,5,4,MotionSense,0.4326171875,0.34137229442043343,0.4348958333333333,0.320078064600235,13.044891357421875,13.044891357421875
rnn,device:RealWorld_thigh+MotionSense:10+10,192,3,5,5,RealWorld_thigh,0.37430555555555556,0.2852202461640836,0.38169642857142855,0.2854165191902069,13.044891357421875,13.044891357421875
rnn,device:RealWorld_thigh+MotionSense:10+10,192,3,5,5,MotionSense,0.474609375,0.3849036288280751,0.4557291666666667,0.3311670164558564,13.044891357421875,13.044891357421875
rnn,device:RealWorld_thigh+MotionSense:10+10,192,3,5,6,RealWorld_thigh,0.3802083333333333,0.29190482901798703,0.40122767857142855,0.3040717523516638,13.044891357421875,13.044891357421875
rnn,device:RealWorld_thigh+MotionSense:10+10,192,3,5,6,MotionSense,0.4921875,0.397945229171514,0.4739583333333333,0.34696089550823356,13.044891357421875,13.044891357421875
rnn,device:RealWorld_thigh+MotionSense:10+10,192,3,5,7,RealWorld_thigh,0.3854166666666667,0.29319136007998864,0.4095982142857143,0.3096317972336396,13.044891357421875,13.044891357421875
rnn,device:RealWorld_thigh+MotionSense:10+10,192,3,5,7,MotionSense,0.4892578125,0.3907864214728534,0.484375,0.34830084859005755,13.044891357421875,13.044891357421875
rnn,device:RealWorld_thigh+MotionSense:10+10,192,3,5,8,RealWorld_thigh,0.38784722222222223,0.2934286933502648,0.4213169642857143,0.31589880551286936,13.044891357421875,13.044891357421875
rnn,device:RealWorld_thigh+MotionSense:10+10,192,3,5,8,MotionSense,0.486328125,0.3852482478856105,0.4869791666666667,0.357251174880425,13.044891357421875,13.044891357421875
rnn,device:RealWorld_thigh+MotionSense:10+10,192,3,5,9,RealWorld_thigh,0.3892361111111111,0.2921454932234962,0.4291294642857143,0.3199329774794928,13.044891357421875,13.044891357421875
rnn,device:RealWorld_thigh+MotionSense:10+10,192,3,5,9,MotionSense,0.484375,0.37862699516298376,0.484375,0.3577338484863956,13.044891357421875,13.044891357421875
rnn,device:RealWorld_thigh+MotionSense:10+10,192,3,5,10,RealWorld_thigh,0.38784722222222223,0.2889268580787822,0.43080357142857145,0.32127459381675627,13.044891357421875,13.044891357421875
rnn,device:RealWorld_thigh+MotionSense:10+10,192,3,5,10,MotionSense,0.490234375,0.3852923360281994,0.4765625,0.3502756120643859,13.044891357421875,13.044891357421875
rnn,device:RealWorld_thigh+MotionSense:10+10,192,3,5,11,RealWorld_thigh,0.390625,0.2927004884022744,0.4296875,0.3185997268347262,13.044891357421875,13.044891357421875
rnn,device:RealWorld_thigh+MotionSense:10+10,192,3,5,11,MotionSense,0.486328125,0.38023174522627584,0.46875,0.3425825156633886,13.044891357421875,13.044891357421875
rnn,device:RealWorld_thigh+MotionSense:10+10,192,3,5,12,RealWorld_thigh,0.3902777777777778,0.29236570636042764,0.43247767857142855,0.3195497941367613,13.044891357421875,13.044891357421875
rnn,device:RealWorld_thigh+MotionSense:10+10,192,3,5,12,MotionSense,0.4892578125,0.38172433313103066,0.46875,0.3427771294517758,13.044891357421875,13.044891357421875
rnn,device:RealWorld_thigh+MotionSense:10+10,192,3,5,13,RealWorld_thigh,0.3909722222222222,0.29426113297225137,0.42466517857142855,0.3110652725508137,13.044891357421875,13.044891357421875
rnn,device:RealWorld_thigh+MotionSense:10+10,192,3,5,13,MotionSense,0.4921875,0.38677984848519903,0.4661458333333333,0.33277168006504226,13.044891357421875,13.044891357421875
rnn,device:RealWorld_thigh+MotionSense:10+10,192,3,5,14,RealWorld_thigh,0.3954861111111111,0.3007415526936583,0.43136160714285715,0.3203343211957621,13.044891357421875,13.044891357421875
rnn,device:RealWorld_thigh+MotionSense:10+10,192,3,5,14,MotionSense,0.484375,0.3741932758599425,0.4713541666666667,0.3387833876550915,13.044891357421875,13.044891357421875
rnn,device:RealWorld_thigh+MotionSense:10+10,192,3,5,15,RealWorld_thigh,0.40034722222222224,0.3086408290993919,0.43917410714285715,0.33361490591317855,13.044891357421875,13.044891357421875
rnn,device:RealWorld_thigh+MotionSense:10+10,192,3,5,15,MotionSense,0.4931640625,0.38631661985145466,0.4739583333333333,0.3424288766268793,13.044891357421875,13.044891357421875
rnn,device:RealWorld_thigh+MotionSense:10+10,192,3,5,16,RealWorld_thigh,0.4083333333333333,0.32218083359056776,0.4536830357142857,0.3536632758402569,13.044891357421875,13.044891357421875
rnn,device:RealWorld_thigh+MotionSense:10+10,192,3,5,16,MotionSense,0.498046875,0.3921853221272824,0.4739583333333333,0.34216130745417095,13.044891357421875,13.044891357421875
rnn,device:RealWorld_thigh+MotionSense:10+10,192,3,5,17,RealWorld_thigh,0.4201388888888889,0.34116964867535976,0.4603794642857143,0.3667450902004215,13.044891357421875,13.044891357421875
rnn,device:RealWorld_thigh+MotionSense:10+10,192,3,5,17,MotionSense,0.5068359375,0.40764524339305935,0.4739583333333333,0.3454531098061053,13.044891357421875,13.044891357421875
rnn,device:RealWorld_thigh+MotionSense:10+10,192,3,5,18,RealWorld_thigh,0.4253472222222222,0.3552057040641284,0.47098214285714285,0.3841293765996903,13.044891357421875,13.044891357421875
rnn,device:RealWorld_thigh+MotionSense:10+10,192,3,5,18,MotionSense,0.515625,0.4235092833684196,0.4817708333333333,0.360716060488891,13.044891357421875,13.044891357421875
rnn,device:RealWorld_thigh+MotionSense:10+10,192,3,5,19,RealWorld_thigh,0.434375,0.40285459971038745,0.4877232142857143,0.4229160162832167,13.044891357421875,13.044891357421875
rnn,device:RealWorld_thigh+MotionSense:10+10,192,3,5,19,MotionSense,0.5380859375,0.4627608975826871,0.5130208333333334,0.4168900225028729,13.044891357421875,13.044891357421875
rnn,device:RealWorld_thigh+MotionSense:10+10,192,3,5,20,RealWorld_thigh,0.4232638888888889,0.4043331737397646,0.4921875,0.4380357789736163,13.044891357421875,13.044891357421875
rnn,device:RealWorld_thigh+MotionSense:10+10,192,3,5,20,MotionSense,0.5546875,0.49098779165611983,0.5208333333333334,0.4398480531813865,13.044891357421875,13.044891357421875
rnn,device:RealWorld_thigh+MotionSense:10+10,192,3,5,21,RealWorld_thigh,0.4239583333333333,0.4029424867462641,0.4263392857142857,0.41111861829550506,13.044891357421875,13.044891357421875
rnn,device:RealWorld_thigh+MotionSense:10+10,192,3,5,21,MotionSense,0.544921875,0.5099758872315475,0.4895833333333333,0.437528241569939,13.044891357421875,13.044891357421875
rnn,device:RealWorld_thigh+MotionSense:10+10,192,3,5,22,RealWorld_thigh,0.4440972222222222,0.40762922014917735,0.44754464285714285,0.42525846434440623,13.044891357421875,13.044891357421875
rnn,device:RealWorld_thigh+MotionSense:10+10,192,3,5,22,MotionSense,0.5205078125,0.4877574861081743,0.4739583333333333,0.430912606048619,13.044891357421875,13.044891357421875
rnn,device:RealWorld_thigh+MotionSense:10+10,192,3,5,23,RealWorld_thigh,0.44548611111111114,0.405680145714679,0.4453125,0.41976335141823656,13.044891357421875,13.044891357421875
rnn,device:RealWorld_thigh+MotionSense:10+10,192,3,5,23,MotionSense,0.5302734375,0.496464896964685,0.484375,0.43934601873178586,13.044891357421875,13.044891357421875
rnn,device:RealWorld_thigh+MotionSense:10+10,192,3,5,24,RealWorld_thigh,0.4565972222222222,0.4057986581218054,0.46372767857142855,0.4228162420777486,13.044891357421875,13.044891357421875
rnn,device:RealWorld_thigh+MotionSense:10+10,192,3,5,24,MotionSense,0.5390625,0.477861493350445,0.4817708333333333,0.40168272135881206,13.044891357421875,13.044891357421875
rnn,device:RealWorld_thigh+MotionSense:10+10,192,3,5,25,RealWorld_thigh,0.44375,0.42056151181499174,0.44698660714285715,0.43172632611379386,13.044891357421875,13.044891357421875
rnn,device:RealWorld_thigh+MotionSense:10+10,192,3,5,25,MotionSense,0.5634765625,0.5399479977112901,0.5052083333333334,0.46475312240379535,13.044891357421875,13.044891357421875
rnn,device:RealWorld_thigh+MotionSense:10+10,192,3,5,26,RealWorld_thigh,0.45902777777777776,0.4210677191971273,0.45479910714285715,0.43184869455941827,13.044891357421875,13.044891357421875
rnn,device:RealWorld_thigh+MotionSense:10+10,192,3,5,26,MotionSense,0.5517578125,0.5205185010598632,0.4973958333333333,0.4579668134375097,13.044891357421875,13.044891357421875
rnn,device:RealWorld_thigh+MotionSense:10+10,192,3,5,27,RealWorld_thigh,0.45729166666666665,0.42430300692470785,0.46707589285714285,0.4488973890206289,13.044891357421875,13.044891357421875
rnn,device:RealWorld_thigh+MotionSense:10+10,192,3,5,27,MotionSense,0.5546875,0.5283547087029904,0.5,0.46279778604473615,13.044891357421875,13.044891357421875
rnn,device:RealWorld_thigh+MotionSense:10+10,192,3,5,28,RealWorld_thigh,0.45416666666666666,0.4254374614520889,0.4654017857142857,0.45059814687719485,13.044891357421875,13.044891357421875
rnn,device:RealWorld_thigh+MotionSense:10+10,192,3,5,28,MotionSense,0.5625,0.5404924604965767,0.515625,0.4785821798971117,13.044891357421875,13.044891357421875
rnn,device:RealWorld_thigh+MotionSense:10+10,192,3,5,29,RealWorld_thigh,0.4673611111111111,0.42741722149576306,0.46763392857142855,0.44522505761369197,13.044891357421875,13.044891357421875
rnn,device:RealWorld_thigh+MotionSense:10+10,192,3,5,29,MotionSense,0.55078125,0.5126684236654769,0.5,0.45356437402858063,13.044891357421875,13.044891357421875
rnn,device:RealWorld_thigh+MotionSense:10+10,192,3,5,30,RealWorld_thigh,0.4517361111111111,0.4442426436073033,0.46595982142857145,0.46116782682759916,13.044891357421875,13.044891357421875
rnn,device:RealWorld_thigh+MotionSense:10+10,192,3,5,30,MotionSense,0.60546875,0.5844303608213975,0.5442708333333334,0.5081738990934536,13.044891357421875,13.044891357421875
rnn,device:RealWorld_thigh+MotionSense:10+10,192,3,5,31,RealWorld_thigh,0.46284722222222224,0.4321885154078353,0.4642857142857143,0.44765248545511893,13.044891357421875,13.044891357421875
