encoder,spec,budget,seed,local_epochs,round,target,test_acc,test_f1_macro,val_acc,val_f1_macro,uplink_mb,downlink_mb
rnn,device:RealWorld_thigh:10,192,1,5,1,RealWorld_thigh,0.22152777777777777,0.12511435682480246,0.20479910714285715,0.09678638390236606,6.5224456787109375,6.5224456787109375
rnn,device:RealWorld_thigh:10,192,1,5,2,RealWorld_thigh,0.3020833333333333,0.21532755184646366,0.2661830357142857,0.1764902920264362,6.5224456787109375,6.5224456787109375
rnn,device:RealWorld_thigh:10,192,1,5,3,RealWorld_thigh,0.35659722222222223,0.26030194838547766,0.32700892857142855,0.2230964546931203,6.5224456787109375,6.5224456787109375
rnn,device:RealWorld_thigh:10,192,1,5,4,RealWorld_thigh,0.3763888888888889,0.2728924515744033,0.35267857142857145,0.2396351452272505,6.5224456787109375,6.5224456787109375
rnn,device:RealWorld_thigh:10,192,1,5,5,RealWorld_thigh,0.3902777777777778,0.2822939513856371,0.36439732142857145,0.2448729747626015,6.5224456787109375,6.5224456787109375
rnn,device:RealWorld_thigh:10,192,1,5,6,RealWorld_thigh,0.3958333333333333,0.2884504233612684,0.36941964285714285,0.2517787177574596,6.5224456787109375,6.5224456787109375
rnn,device:RealWorld_thigh:10,192,1,5,7,RealWorld_thigh,0.3958333333333333,0.28862689591730356,0.3872767857142857,0.2676372197167019,6.5224456787109375,6.5224456787109375
rnn,device:RealWorld_thigh:10,192,1,5,8,RealWorld_thigh,0.40868055555555555,0.3259499229299351,0.4174107142857143,0.31878310340604404,6.5224456787109375,6.5224456787109375
rnn,device:RealWorld_thigh:10,192,1,5,9,RealWorld_thigh,0.396875,0.29814925003231757,0.4017857142857143,0.28380514922546335,6.5224456787109375,6.5224456787109375
rnn,device:RealWorld_thigh:10,192,1,5,10,RealWorld_thigh,0.39340277777777777,0.29091175410352793,0.40345982142857145,0.2835639499461963,6.5224456787109375,6.5224456787109375
rnn,device:RealWorld_thigh:10,192,1,5,11,RealWorld_thigh,0.3954861111111111,0.2920528007531315,0.4095982142857143,0.28926863062335434,6.5224456787109375,6.5224456787109375
rnn,device:RealWorld_thigh:10,192,1,5,12,RealWorld_thigh,0.40243055555555557,0.30046351306172553,0.41629464285714285,0.2966304170388007,6.5224456787109375,6.5224456787109375
rnn,device:RealWorld_thigh:10,192,1,5,13,RealWorld_thigh,0.4083333333333333,0.3082029505252677,0.4291294642857143,0.3132895785922823,6.5224456787109375,6.5224456787109375
rnn,device:RealWorld_thigh:10,192,1,5,14,RealWorld_thigh,0.4152777777777778,0.3185802767839015,0.44140625,0.328239553257818,6.5224456787109375,6.5224456787109375
rnn,device:RealWorld_thigh:10,192,1,5,15,RealWorld_thigh,0.41875,0.32376735751124214,0.44810267857142855,0.3393604541150704,6.5224456787109375,6.5224456787109375
rnn,device:RealWorld_thigh:10,192,1,5,16,RealWorld_thigh,0.42569444444444443,0.33524283520166137,0.45479910714285715,0.3535762513606076,6.5224456787109375,6.5224456787109375
rnn,device:RealWorld_thigh:10,192,1,5,17,RealWorld_thigh,0.4326388888888889,0.34545154434896247,0.4603794642857143,0.3653334407862408,6.5224456787109375,6.5224456787109375
rnn,device:RealWorld_thigh:10,192,1,5,18,RealWorld_thigh,0.4378472222222222,0.35285369864819965,0.46651785714285715,0.3758526975497732,6.5224456787109375,6.5224456787109375
rnn,device:RealWorld_thigh:10,192,1,5,19,RealWorld_thigh,0.4440972222222222,0.3625330032124942,0.47488839285714285,0.3859758976694743,6.5224456787109375,6.5224456787109375
rnn,device:RealWorld_thigh:10,192,1,5,20,RealWorld_thigh,0.44930555555555557,0.3702399973347503,0.48549107142857145,0.4003659285406294,6.5224456787109375,6.5224456787109375
rnn,device:RealWorld_thigh:10,192,1,5,21,RealWorld_thigh,0.4579861111111111,0.384267607604542,0.4955357142857143,0.41865431486179766,6.5224456787109375,6.5224456787109375
rnn,device:RealWorld_thigh:10,192,1,5,22,RealWorld_thigh,0.46493055555555557,0.39669963293786026,0.5005580357142857,0.42853850059090437,6.5224456787109375,6.5224456787109375
rnn,device:RealWorld_thigh:10,192,1,5,23,RealWorld_thigh,0.4722222222222222,0.41276020308326133,0.5033482142857143,0.43619229748815674,6.5224456787109375,6.5224456787109375
rnn,device:RealWorld_thigh:10,192,1,5,24,RealWorld_thigh,0.4829861111111111,0.43473669056360187,0.5184151785714286,0.4615049900956554,6.5224456787109375,6.5224456787109375
rnn,device:RealWorld_thigh:10,192,1,5,25,RealWorld_thigh,0.49270833333333336,0.4549559766540572,0.5301339285714286,0.4834202384953649,6.5224456787109375,6.5224456787109375
