encoder,spec,budget,seed,local_epochs,round,target,test_acc,test_f1_macro,val_acc,val_f1_macro,uplink_mb,downlink_mb
rnn,iid:RealWorld_thigh:10,192,0,5,1,RealWorld_thigh,0.1986111111111111,0.10814821499295624,0.17299107142857142,0.10099159376429724,6.5224456787109375,6.5224456787109375
rnn,iid:RealWorld_thigh:10,192,0,5,2,RealWorld_thigh,0.24409722222222222,0.15412041634979148,0.21149553571428573,0.13849821846043112,6.5224456787109375,6.5224456787109375
rnn,iid:RealWorld_thigh:10,192,0,5,3,RealWorld_thigh,0.4131944444444444,0.28299798958874045,0.38671875,0.2673170655347556,6.5224456787109375,6.5224456787109375
rnn,iid:RealWorld_thigh:10,192,0,5,4,RealWorld_thigh,0.4128472222222222,0.27767245461886514,0.3984375,0.26916092028796945,6.5224456787109375,6.5224456787109375
rnn,iid:RealWorld_thigh:10,192,0,5,5,RealWorld_thigh,0.40902777777777777,0.27264542737782455,0.40234375,0.2674442567911375,6.5224456787109375,6.5224456787109375
rnn,iid:RealWorld_thigh:10,192,0,5,6,RealWorld_thigh,0.40069444444444446,0.26579551026041615,0.4056919642857143,0.2672345277903605,6.5224456787109375,6.5224456787109375
rnn,iid:RealWorld_thigh:10,192,0,5,7,RealWorld_thigh,0.3920138888888889,0.2633569068683826,0.40345982142857145,0.26342613118974273,6.5224456787109375,6.5224456787109375
rnn,iid:RealWorld_thigh:10,192,0,5,8,RealWorld_thigh,0.38993055555555556,0.27447023203002024,0.40736607142857145,0.27771034135911377,6.5224456787109375,6.5224456787109375
rnn,iid:RealWorld_thigh:10,192,0,5,9,RealWorld_thigh,0.35104166666666664,0.2774736260729633,0.3588169642857143,0.27855808077254224,6.5224456787109375,6.5224456787109375
rnn,iid:RealWorld_thigh:10,192,0,5,10,RealWorld_thigh,0.39652777777777776,0.3044872137452488,0.42466517857142855,0.3165605807660348,6.5224456787109375,6.5224456787109375
rnn,iid:RealWorld_thigh:10,192,0,5,11,RealWorld_thigh,0.39340277777777777,0.2990120878413763,0.42075892857142855,0.3124315543499056,6.5224456787109375,6.5224456787109375
rnn,iid:RealWorld_thigh:10,192,0,5,12,RealWorld_thigh,0.3972222222222222,0.30612719104654434,0.42689732142857145,0.32261511362578665,6.5224456787109375,6.5224456787109375
rnn,iid:RealWorld_thigh:10,192,0,5,13,RealWorld_thigh,0.409375,0.3249859154669575,0.42857142857142855,0.32738153710900675,6.5224456787109375,6.5224456787109375
rnn,iid:RealWorld_thigh:10,192,0,5,14,RealWorld_thigh,0.42118055555555556,0.3474610173631055,0.44140625,0.34900562458280304,6.5224456787109375,6.5224456787109375
rnn,iid:RealWorld_thigh:10,192,0,5,15,RealWorld_thigh,0.43194444444444446,0.36324675891757385,0.4497767857142857,0.36126266523594835,6.5224456787109375,6.5224456787109375
rnn,iid:RealWorld_thigh:10,192,0,5,16,RealWorld_thigh,0.4486111111111111,0.38621409501538295,0.4603794642857143,0.3767376442148645,6.5224456787109375,6.5224456787109375
rnn,iid:RealWorld_thigh:10,192,0,5,17,RealWorld_thigh,0.4600694444444444,0.4016551676669054,0.47098214285714285,0.39260850769800365,6.5224456787109375,6.5224456787109375
rnn,iid:RealWorld_thigh:10,192,0,5,18,RealWorld_thigh,0.4690972222222222,0.41421453426099936,0.48158482142857145,0.4069740825841244,6.5224456787109375,6.5224456787109375
rnn,iid:RealWorld_thigh:10,192,0,5,19,RealWorld_thigh,0.48541666666666666,0.43964745087569135,0.5,0.43282314412240347,6.5224456787109375,6.5224456787109375
rnn,iid:RealWorld_thigh:10,192,0,5,20,RealWorld_thigh,0.49618055555555557,0.4579419730515695,0.5100446428571429,0.44812690754395296,6.5224456787109375,6.5224456787109375
rnn,iid:RealWorld_thigh:10,192,0,5,21,RealWorld_thigh,0.5045138888888889,0.4777062272450377,0.5145089285714286,0.46394982550943914,6.5224456787109375,6.5224456787109375
rnn,iid:RealWorld_thigh:10,192,0,5,22,RealWorld_thigh,0.5069444444444444,0.4659971429360204,0.5178571428571429,0.45578679207078276,6.5224456787109375,6.5224456787109375
rnn,iid:RealWorld_thigh:10,192,0,5,23,RealWorld_thigh,0.5152777777777777,0.48226579906046757,0.5228794642857143,0.46652401090651224,6.5224456787109375,6.5224456787109375
rnn,iid:RealWorld_thigh:10,192,0,5,24,RealWorld_thigh,0.5201388888888889,0.4814425395124183,0.53125,0.4704280789951301,6.5224456787109375,6.5224456787109375
